episode,score,steps,total_steps,exploration,mean_loss,elapsed_seconds,terminated,truncated
760,1100.0,847,471683,0.1,0.14785093645525488,2582.676764,True,False
761,1080.0,695,472378,0.1,0.1570786595687099,2585.4301892919975,True,False
762,1070.0,667,473045,0.1,0.14989184548041065,2588.0957245829995,True,False
763,550.0,483,473528,0.1,0.15840117673366522,2590.032240458,True,False
764,540.0,468,473996,0.1,0.1612643509084343,2591.906920792,True,False
765,430.0,438,474434,0.1,0.12944249114995704,2593.669516124999,True,False
766,530.0,473,474907,0.1,0.12963524896462084,2595.562669957999,True,False
767,790.0,817,475724,0.1,0.12256285624533164,2598.8271120829995,True,False
768,1550.0,725,476449,0.1,0.13731777740035267,2602.5510183749975,True,False
769,560.0,623,477072,0.1,0.11997737292534648,2605.078470291999,True,False
770,1180.0,1009,478081,0.1,0.1468129172285516,2609.1168677919995,True,False
771,1260.0,990,479071,0.1,0.13103127551947527,2613.0775738329976,True,False
772,1810.0,1121,480192,0.1,0.15455296403625682,2617.504151541998,True,False
773,300.0,360,480552,0.1,0.13357031032856967,2618.9618187919987,True,False
774,1020.0,697,481249,0.1,0.14816552023778015,2622.3284167079983,True,False
775,1200.0,943,482192,0.1,0.14587671982156017,2626.0750779169975,True,False
776,330.0,318,482510,0.1,0.17250003340312198,2628.3735757079994,True,False
777,730.0,602,483112,0.1,0.14513648560406356,2630.742471207999,True,False
778,1410.0,1192,484304,0.1,0.1534331195656485,2636.125091832997,True,False
779,720.0,691,484995,0.1,0.1344124759699023,2639.8039034169997,True,False
780,1550.0,922,485917,0.1,0.15205939523714446,2647.053047166999,True,False
781,450.0,524,486441,0.1,0.1501522604233891,2649.161959833,True,False
782,390.0,405,486846,0.1,0.1340212719422756,2650.788031582997,True,False
783,850.0,609,487455,0.1,0.13826222734917937,2653.8143922499985,True,False
784,1210.0,732,488187,0.1,0.1425630777585702,2656.7431275829986,True,False
785,1330.0,878,489065,0.1,0.14273029799488457,2660.217208124999,True,False
786,560.0,510,489575,0.1,0.14792834779643638,2662.236654082997,True,False
787,1040.0,781,490356,0.1,0.15171139284360166,2665.3082010830003,True,False
788,600.0,529,490885,0.1,0.12658522551822843,2667.4716921670006,True,False
789,650.0,523,491408,0.1,0.13694970112094898,2669.599350207998,True,False
790,670.0,496,491904,0.1,0.12617009923222564,2671.57189775,True,False
791,820.0,574,492478,0.1,0.1264393020134706,2673.8573240000005,True,False
792,300.0,356,492834,0.1,0.16412883134705297,2675.293155291998,True,False
793,480.0,430,493264,0.1,0.1494487645794396,2677.056405416999,True,False
794,480.0,456,493720,0.1,0.13095083123628506,2680.6783883749995,True,False
795,1230.0,920,494640,0.1,0.1449573098641375,2684.8663348329974,True,False
796,320.0,330,494970,0.1,0.12705626406865875,2686.184627082999,True,False
797,690.0,631,495601,0.1,0.13593427954783924,2688.6912930830003,True,False
798,1230.0,771,496372,0.1,0.13807444037975733,2691.7568316670004,True,False
799,1290.0,848,497220,0.1,0.162383781623025,2695.099973332999,True,False
800,1020.0,696,497916,0.1,0.13459235257415594,2697.829614874998,True,False
801,1280.0,897,498813,0.1,0.1508888942854745,2702.4307775829984,True,False
802,210.0,328,499141,0.1,0.14444453546368494,2703.759148457997,True,False
803,1600.0,995,500136,0.1,0.15506319834076496,2707.7118743749998,True,False
804,930.0,650,500786,0.1,0.1760137925085462,2710.2924955829985,True,False
805,740.0,632,501418,0.1,0.16812160552208183,2712.832991083,True,False
806,870.0,643,502061,0.1,0.1797520999119889,2715.446145624999,True,False
807,550.0,476,502537,0.1,0.13360501760069063,2717.3800798329976,True,False
808,550.0,483,503020,0.1,0.1530312358532563,2719.333866124998,True,False
809,440.0,408,503428,0.1,0.15393985146839245,2720.9742119999974,True,False
810,990.0,718,504146,0.1,0.1661168768918714,2723.9146303749985,True,False
811,780.0,686,504832,0.1,0.13457396386061296,2727.008307291999,True,False
812,630.0,515,505347,0.1,0.1194030768238008,2729.1423698750004,True,False
813,910.0,577,505924,0.1,0.1646265721012806,2731.4543526669986,True,False
814,1250.0,873,506797,0.1,0.14608783362040278,2734.9174388329993,True,False
815,970.0,675,507472,0.1,0.1390881900670084,2737.660619457998,True,False
816,510.0,472,507944,0.1,0.1564106340756861,2739.5861794169978,True,False
817,540.0,460,508404,0.1,0.14632016838244769,2741.4539638749993,True,False
818,970.0,638,509042,0.1,0.1544846200952365,2744.0301945419997,True,False
819,1680.0,958,510000,0.1,0.14266247485453884,2748.9961580419986,True,False
820,720.0,631,510631,0.1,0.19110048024849907,2752.371193332998,True,False
821,390.0,467,511098,0.1,0.16040361096334255,2754.2583198329994,True,False
822,730.0,668,511766,0.1,0.16369600254975394,2757.225328417,True,False
823,1320.0,664,512430,0.1,0.1771812075188002,2759.8816237499996,True,False
824,1760.0,775,513205,0.1,0.17105855664103917,2763.4672307919973,True,False
825,1040.0,734,513939,0.1,0.1319060911083482,2766.366783499998,True,False
826,420.0,389,514328,0.1,0.17167825799207298,2768.887724082997,True,False
827,770.0,675,515003,0.1,0.15437938104427995,2772.579684166998,True,False
828,2120.0,731,515734,0.1,0.1551631903632091,2775.563269541999,True,False
829,770.0,565,516299,0.1,0.18787605022179318,2777.8232133329984,True,False
830,1200.0,825,517124,0.1,0.1656382531557538,2781.161238249999,True,False
831,1500.0,944,518068,0.1,0.14655018278981669,2785.0481695419985,True,False
832,1410.0,742,518810,0.1,0.1670063830308012,2788.403152249997,True,False
833,1240.0,801,519611,0.1,0.18024215469136834,2792.045019333,True,False
834,920.0,583,520194,0.1,0.18002848427946846,2794.782153332999,True,False
835,660.0,505,520699,0.1,0.16496103256940842,2797.6291802079977,True,False
836,690.0,549,521248,0.1,0.14989811983769355,2799.933685832999,True,False
837,1830.0,771,522019,0.1,0.15625901103097325,2804.1746519169974,True,False
838,1000.0,864,522883,0.1,0.21290111357208202,2808.816481957998,True,False
839,770.0,609,523492,0.1,0.18903100147259003,2811.4068872499993,True,False
840,420.0,426,523918,0.1,0.16719971973238126,2813.432137749998,True,False
841,440.0,451,524369,0.1,0.19123857125508048,2815.316152874999,True,False
842,650.0,470,524839,0.1,0.21685403165144798,2818.1015986249986,True,False
843,1960.0,865,525704,0.1,0.19593744882927513,2821.671514624999,True,False
844,820.0,683,526387,0.1,0.17463034838438035,2824.890185417,True,False
845,1010.0,651,527038,0.1,0.16533106117526447,2827.893073457999,True,False
846,660.0,591,527629,0.1,0.1838700328576001,2830.7177621249975,True,False
847,760.0,706,528335,0.1,0.16513468117707156,2834.0708914999996,True,False
848,790.0,513,528848,0.1,0.2126703125590733,2836.544005249998,True,False
849,1990.0,1179,530027,0.1,0.18516280869541524,2842.1862582920003,True,False
850,1450.0,779,530806,0.1,0.1519835288516986,2845.744399125,True,False
851,540.0,628,531434,0.1,0.17163974053825543,2852.6654164169995,True,False
852,290.0,312,531746,0.1,0.1925519526195832,2853.9232987079995,True,False
853,1550.0,877,532623,0.1,0.18571012997872208,2857.4426170419974,True,False
854,1440.0,812,533435,0.1,0.17578341521946667,2860.7069539999975,True,False
855,1620.0,857,534292,0.1,0.17988226290705592,2864.2026547919995,True,False
856,560.0,600,534892,0.1,0.161763505153358,2866.7795817080005,True,False
857,1170.0,839,535731,0.1,0.19189221816556307,2870.615109416998,True,False
858,1120.0,783,536514,0.1,0.20695939834932892,2874.216453916997,True,False
859,860.0,644,537158,0.1,0.20352534183896848,2877.177531999998,True,False
860,980.0,898,538056,0.1,0.21313400181631248,2881.303934542,True,False
861,430.0,436,538492,0.1,0.19255097326608972,2883.335303,True,False
862,1560.0,707,539199,0.1,0.17633715096268465,2886.5476338749977,True,False
863,480.0,506,539705,0.1,0.2157977692430883,2888.872535999999,True,False
864,930.0,704,540409,0.1,0.15286550055977635,2892.0444989999996,True,False
865,1030.0,696,541105,0.1,0.1635119609706018,2895.214519166999,True,False
866,1100.0,847,541952,0.1,0.17766170055201314,2899.1762057079977,True,False
867,330.0,326,542278,0.1,0.1764057868240792,2900.6519132079993,True,False
868,510.0,556,542834,0.1,0.16909308723515745,2903.134681749998,True,False
869,1150.0,760,543594,0.1,0.16061487795883103,2906.4073424579983,True,False
870,940.0,764,544358,0.1,0.19961633195817782,2910.0380032499997,True,False
871,580.0,513,544871,0.1,0.1951690012938343,2912.591896624999,True,False
872,1010.0,742,545613,0.1,0.1751647687727405,2917.366068083,True,False
873,1440.0,909,546522,0.1,0.1793590005208217,2922.708148499998,True,False
874,800.0,625,547147,0.1,0.18020304796309808,2926.6679209169997,True,False
875,1020.0,716,547863,0.1,0.18770254859128477,2929.768194666998,True,False
876,860.0,947,548810,0.1,0.17072985990892484,2934.8928422499994,True,False
877,910.0,627,549437,0.1,0.178538613519661,2937.409638707999,True,False
878,830.0,644,550081,0.1,0.17346631501864943,2940.40227975,True,False
879,480.0,454,550535,0.1,0.15015960095730502,2942.2550513749993,True,False
880,870.0,749,551284,0.1,0.157997581929444,2946.9113187919975,True,False
881,970.0,786,552070,0.1,0.18562517140288742,2950.998729957999,True,False
882,1770.0,995,553065,0.1,0.1640852870322375,2955.4942689169984,True,False
883,470.0,489,553554,0.1,0.16080599522492925,2957.440381041997,True,False
884,1480.0,840,554394,0.1,0.19472957993192333,2960.7762926670002,True,False
885,1690.0,1300,555694,0.1,0.18083291814877436,2965.9611460419983,True,False
886,1330.0,901,556595,0.1,0.13970625877380372,2969.7399471669996,True,False
887,710.0,684,557279,0.1,0.17153859617765885,2972.5330607920005,True,False
888,1990.0,1021,558300,0.1,0.17319250665605068,2976.642490041999,True,False
889,890.0,692,558992,0.1,0.18177087818180895,2979.406688707997,True,False
890,1150.0,912,559904,0.1,0.18494003439289436,2983.0411366669978,True,False
891,640.0,567,560471,0.1,0.16283512061316494,2985.308297083,True,False
892,2940.0,995,561466,0.1,0.16950840706447043,2989.2802339579976,True,False
893,1690.0,824,562290,0.1,0.18459187305161676,2992.6460280419997,True,False
894,1200.0,804,563094,0.1,0.17866327910132668,2995.96702,True,False
895,1550.0,1052,564146,0.1,0.1928958424682173,3000.6424186669974,True,False
896,1800.0,1074,565220,0.1,0.18274361665142513,3005.4472966249996,True,False
897,890.0,794,566014,0.1,0.14922034319001015,3009.0354806670002,True,False
898,680.0,586,566600,0.1,0.16597261269684552,3011.7465241249993,True,False
899,3270.0,1467,568067,0.1,0.1517680906003616,3018.4080685419976,True,False
900,1080.0,636,568703,0.1,0.133266123538872,3021.338755375,True,False
901,930.0,589,569292,0.1,0.15257464087492711,3024.7592909999985,True,False
902,1520.0,705,569997,0.1,0.1456274268725379,3027.8965516669996,True,False
903,1420.0,772,570769,0.1,0.18301780865445655,3031.435997624998,True,False
904,630.0,445,571214,0.1,0.15737319992737728,3033.507974,True,False
905,970.0,764,571978,0.1,0.16835443704774242,3036.972243832999,True,False
906,870.0,563,572541,0.1,0.1627135399385547,3039.5326574169994,True,False
907,930.0,794,573335,0.1,0.15073417361374153,3043.0922395419984,True,False
908,1340.0,1072,574407,0.1,0.16424603254965214,3047.886764499999,True,False
909,530.0,560,574967,0.1,0.14174192126042076,3050.4321788749985,True,False
910,1150.0,530,575497,0.1,0.1576131830986281,3052.820176999998,True,False
911,440.0,458,575955,0.1,0.1333280395258937,3054.880468042,True,False
912,730.0,706,576661,0.1,0.16131215997166554,3058.009592416998,True,False
913,800.0,680,577341,0.1,0.16187986400635804,3061.0179663749987,True,False
914,680.0,572,577913,0.1,0.158742045501729,3063.5508914169986,True,False
915,2860.0,1402,579315,0.1,0.1294043920774545,3070.760145082997,True,False
916,1650.0,925,580240,0.1,0.15051615332927684,3074.5284643749983,True,False
917,930.0,838,581078,0.1,0.13215578550642187,3078.648137417,True,False
918,1280.0,898,581976,0.1,0.1250101800594065,3086.4412144169983,True,False
919,1080.0,763,582739,0.1,0.16557917163560265,3093.308073458,True,False
920,1030.0,868,583607,0.1,0.14241009439054172,3099.5082660829976,True,False
921,930.0,756,584363,0.1,0.12474573959433843,3104.5137892919993,True,False
922,760.0,591,584954,0.1,0.14242899191339273,3107.5650005419993,True,False
923,650.0,596,585550,0.1,0.12503881182446575,3113.4791269999987,True,False
924,970.0,687,586237,0.1,0.1401997019731721,3117.417866374999,True,False
925,690.0,699,586936,0.1,0.11382758300219263,3121.8522544169973,True,False
926,410.0,521,587457,0.1,0.13580336824346048,3125.0060925,True,False
927,780.0,649,588106,0.1,0.1292323749512434,3127.6546549999985,True,False
928,1250.0,604,588710,0.1,0.13936636309503325,3132.5943355419986,True,False
929,680.0,496,589206,0.1,0.1535603450310807,3135.6757429169993,True,False
930,2350.0,1017,590223,0.1,0.12928220595959133,3142.962418125,True,False
931,4510.0,1146,591369,0.1,0.15052204419459617,3149.3103695829996,True,False
932,1380.0,733,592102,0.1,0.14219031782179584,3152.3272814579977,True,False
933,430.0,432,592534,0.1,0.14584346432928685,3154.920639917,True,False
934,1000.0,792,593326,0.1,0.13042282325337934,3160.875851624998,True,False
935,780.0,756,594082,0.1,0.1554297408059476,3164.940341207999,True,False
936,1400.0,797,594879,0.1,0.1544409758837229,3169.277532666998,True,False
937,680.0,607,595486,0.1,0.164605135514744,3172.355970124998,True,False
938,1000.0,545,596031,0.1,0.140021483085173,3175.508404,True,False
939,1090.0,806,596837,0.1,0.12971963987934707,3178.8169973330005,True,False
940,420.0,466,597303,0.1,0.1419097156552919,3180.7932311669974,True,False
941,1610.0,899,598202,0.1,0.12918869163427088,3184.5250376250006,True,False
942,710.0,608,598810,0.1,0.17107596755714008,3188.385276375,True,False
943,390.0,491,599301,0.1,0.15070664770598333,3190.9155837079998,True,False
944,580.0,476,599777,0.1,0.16827171324055737,3192.922383792,True,False
945,650.0,638,600415,0.1,0.1443384898439893,3195.530474291998,True,False
946,690.0,562,600977,0.1,0.15460354018401593,3197.838343332998,True,False
947,1900.0,1108,602085,0.1,0.1326929829503655,3202.9466247499986,True,False
948,680.0,685,602770,0.1,0.11925318756560135,3205.7331403749995,True,False
949,1670.0,766,603536,0.1,0.1527090766855205,3208.8841779169998,True,False
950,2110.0,710,604246,0.1,0.12055394863762424,3211.7848649169973,True,False
951,1220.0,924,605170,0.1,0.13486836497466287,3216.862064957997,True,False
952,410.0,423,605593,0.1,0.16120243121711714,3218.5944288749997,True,False
953,1260.0,633,606226,0.1,0.16087970236622834,3221.163154499998,True,False
954,360.0,393,606619,0.1,0.1514522201780762,3222.7734029169987,True,False
955,1950.0,963,607582,0.1,0.15527101980205393,3226.7624972079975,True,False
956,240.0,369,607951,0.1,0.20312868726804204,3228.284230082998,True,False
957,380.0,418,608369,0.1,0.18264410765398117,3230.1325562499987,True,False
958,1570.0,1026,609395,0.1,0.14568167013203492,3234.327239082999,True,False
959,2300.0,841,610236,0.1,0.14732769709874952,3237.6968941669984,True,False
960,980.0,849,611085,0.1,0.12894040034240428,3241.131189749998,True,False
961,620.0,542,611627,0.1,0.16343558546569611,3243.3249060829985,True,False
962,1670.0,958,612585,0.1,0.14005969371646643,3247.1680094999974,True,False
963,840.0,653,613238,0.1,0.14819993204408627,3249.773703374998,True,False
964,740.0,675,613913,0.1,0.16320907849179217,3252.504914833,True,False
965,2390.0,753,614666,0.1,0.14328997837815513,3255.5662846669984,True,False
966,360.0,408,615074,0.1,0.126976887750275,3257.2169356669983,True,False
967,980.0,820,615894,0.1,0.14457880354872563,3260.6380602499994,True,False
968,760.0,538,616432,0.1,0.13769462007891248,3262.880310291999,True,False
969,1280.0,905,617337,0.1,0.1481221616432994,3266.5427715829974,True,False
970,2620.0,912,618249,0.1,0.1311871645514641,3270.2082377080005,True,False
971,560.0,513,618762,0.1,0.12946860803640448,3272.274329666998,True,False
972,1030.0,678,619440,0.1,0.13247681964627084,3275.0316841249987,True,False
973,1170.0,839,620279,0.1,0.16087178467064384,3278.415045124999,True,False
974,880.0,656,620935,0.1,0.13705160521061682,3281.062858541998,True,False
975,620.0,634,621569,0.1,0.15066057066403846,3283.6193609170004,True,False
976,820.0,671,622240,0.1,0.16225198463403753,3287.2331747499993,True,False
977,1270.0,989,623229,0.1,0.16159166163399152,3291.212475291999,True,False
978,1330.0,683,623912,0.1,0.12888882927901563,3293.9536212079984,True,False
979,830.0,614,624526,0.1,0.15141867595463018,3296.422286792,True,False
980,980.0,908,625434,0.1,0.1578358112534894,3300.0562981669973,True,False
981,1420.0,837,626271,0.1,0.16522045071686856,3303.4051029170005,True,False
982,1120.0,580,626851,0.1,0.14805904157973568,3305.7483278750005,True,False
983,630.0,620,627471,0.1,0.1565359487408592,3308.255419457997,True,False
984,1270.0,872,628343,0.1,0.157503398784667,3311.743429957998,True,False
985,640.0,667,629010,0.1,0.14637013205778812,3314.4279284999975,True,False
986,1590.0,726,629736,0.1,0.15547287404782825,3317.346245124998,True,False
987,960.0,699,630435,0.1,0.17014346630366026,3320.900042333,True,False
988,790.0,625,631060,0.1,0.14375047891098222,3323.4100155419983,True,False
989,1130.0,851,631911,0.1,0.1600026287981924,3326.804800624999,True,False
990,1720.0,864,632775,0.1,0.15215421262783585,3330.3608289999975,True,False
991,700.0,540,633315,0.1,0.1610436820873508,3332.5800562080003,True,False
992,670.0,562,633877,0.1,0.15249273097737037,3334.873144833,True,False
993,580.0,704,634581,0.1,0.12601428895934738,3337.7452162499976,True,False
994,850.0,517,635098,0.1,0.142486754458311,3339.8817715419973,True,False
995,550.0,524,635622,0.1,0.14207969750953084,3342.0404731249982,True,False
996,750.0,623,636245,0.1,0.1426582501914639,3344.593402708,True,False
997,1240.0,673,636918,0.1,0.15509019219981773,3347.3558101249982,True,False
998,640.0,596,637514,0.1,0.1598102992913067,3349.8044095829973,True,False
999,2850.0,1228,638742,0.1,0.1439535824660855,3354.868758417,True,False
1000,1740.0,733,639475,0.1,0.17269081171459513,3357.924974499998,True,False
1001,1450.0,692,640167,0.1,0.14433031654082282,3364.5523933330005,True,False
1002,500.0,405,640572,0.1,0.12039765819688053,3368.1180552919977,True,False
1003,2370.0,1347,641919,0.1,0.16691108149409825,3374.8551969580003,True,False
1004,550.0,490,642409,0.1,0.1717981162473438,3376.9366428329995,True,False
1005,890.0,705,643114,0.1,0.18882305981506678,3380.827629874999,True,False
1006,1440.0,804,643918,0.1,0.14465012362421448,3384.110416083,True,False
1007,1030.0,951,644869,0.1,0.14718214493683157,3387.9652969169983,True,False
1008,590.0,521,645390,0.1,0.14399251777392166,3390.0793127920006,True,False
1009,1400.0,542,645932,0.1,0.15619241213425994,3392.276533082997,True,False
1010,970.0,625,646557,0.1,0.16546615990451896,3394.809467916999,True,False
1011,760.0,709,647266,0.1,0.1651674080850546,3397.6591885829985,True,False
1012,720.0,608,647874,0.1,0.13172046184588812,3400.165505666999,True,False
1013,2080.0,992,648866,0.1,0.15385150789253174,3404.270221499999,True,False
1014,1330.0,953,649819,0.1,0.12077657389258888,3408.7941337919983,True,False
1015,1450.0,772,650591,0.1,0.15333374996954297,3413.181034833,True,False
1016,570.0,493,651084,0.1,0.13976914802145574,3415.2476497919997,True,False
1017,650.0,558,651642,0.1,0.17471006516662005,3417.707915666997,True,False
1018,1330.0,942,652584,0.1,0.1522113594337035,3422.3888140829986,True,False
1019,1810.0,902,653486,0.1,0.13655836914976438,3426.940330792,True,False
1020,1180.0,978,654464,0.1,0.14652900374969657,3432.487348041999,True,False
1021,1190.0,770,655234,0.1,0.129743932823961,3435.725870291997,True,False
1022,1830.0,1136,656370,0.1,0.13077008587793565,3441.3564187919983,True,False
1023,1030.0,878,657248,0.1,0.14224575901912018,3446.699512542,True,False
1024,920.0,680,657928,0.1,0.16957638045663342,3449.534963541999,True,False
1025,1350.0,775,658703,0.1,0.15539887332275432,3453.4038019170002,True,False
1026,1150.0,779,659482,0.1,0.14859551359445622,3458.0183520419996,True,False
1027,1500.0,1013,660495,0.1,0.14177892541903045,3463.112041207998,True,False
1028,560.0,495,660990,0.1,0.14888006312051608,3465.5881719169993,True,False
1029,1220.0,728,661718,0.1,0.14324371635422603,3469.211645042,True,False
1030,520.0,491,662209,0.1,0.11764429636844774,3472.3248230829995,True,False
1031,880.0,610,662819,0.1,0.13012094424400283,3474.8389487079985,True,False
1032,1110.0,905,663724,0.1,0.13947240421589513,3478.9056695,True,False
1033,990.0,697,664421,0.1,0.1462954997523934,3482.190746082997,True,False
1034,2060.0,784,665205,0.1,0.12918028486322383,3485.951187167,True,False
1035,1060.0,750,665955,0.1,0.12366230829673655,3489.5023338749997,True,False
1036,900.0,601,666556,0.1,0.15033660872241125,3493.372379166998,True,False
1037,540.0,628,667184,0.1,0.17212704607066076,3498.5821723749978,True,False
1038,460.0,552,667736,0.1,0.15075855367425559,3500.9984677499997,True,False
1039,1250.0,795,668531,0.1,0.15771341902401412,3506.305413916998,True,False
1040,1340.0,707,669238,0.1,0.13609239139125845,3511.1447677920005,True,False
1041,2430.0,971,670209,0.1,0.1414980208769502,3517.1144153329988,True,False
1042,1070.0,705,670914,0.1,0.1302500784883953,3521.2621772079983,True,False
1043,970.0,595,671509,0.1,0.15776468308379987,3525.150206082999,True,False
1044,850.0,961,672470,0.1,0.13808966639917344,3531.0380979170004,True,False
1045,1560.0,724,673194,0.1,0.15704966153311467,3535.6790545000003,True,False
1046,360.0,328,673522,0.1,0.17297439981342816,3537.2055416250005,True,False
1047,1220.0,795,674317,0.1,0.1644574180058199,3542.447029791998,True,False
1048,1250.0,727,675044,0.1,0.14930925108901746,3547.5394022500004,True,False
1049,1880.0,929,675973,0.1,0.13643718531740637,3553.228870499999,True,False
1050,1200.0,926,676899,0.1,0.1355586749908728,3559.436707875,True,False
1051,1580.0,1021,677920,0.1,0.13496211395249702,3567.890032042,True,False
1052,1640.0,1059,678979,0.1,0.13990142135739778,3574.669520874999,True,False
1053,800.0,599,679578,0.1,0.13045266032218933,3577.3605079169974,True,False
1054,1490.0,784,680362,0.1,0.15046713596247896,3581.924192667,True,False
1055,1360.0,1196,681558,0.1,0.14432720684860662,3588.413353249998,True,False
1056,830.0,739,682297,0.1,0.14567482671826273,3592.7852444169985,True,False
1057,840.0,647,682944,0.1,0.18104224996986212,3595.976364582999,True,False
1058,1190.0,668,683612,0.1,0.11529936394960938,3599.882193999998,True,False
1059,1430.0,813,684425,0.1,0.12580878286636227,3604.679178541999,True,False
1060,1180.0,774,685199,0.1,0.14759297145849065,3608.3766484169973,True,False
1061,1550.0,1151,686350,0.1,0.16820762168693668,3614.975135749999,True,False
1062,1100.0,560,686910,0.1,0.13095610809645483,3617.7196469579976,True,False
1063,580.0,419,687329,0.1,0.20286593699739092,3620.3526425419986,True,False
1064,740.0,628,687957,0.1,0.16638741808332455,3623.9249296669987,True,False
1065,460.0,465,688422,0.1,0.10763792293788545,3627.418191124998,True,False
1066,670.0,650,689072,0.1,0.14284391542382402,3630.3673674579986,True,False
1067,1250.0,824,689896,0.1,0.14386898217704688,3635.851969207997,True,False
1068,1320.0,935,690831,0.1,0.1627473875384602,3643.415247249999,True,False
1069,820.0,693,691524,0.1,0.14729062344707633,3646.202616999999,True,False
1070,860.0,567,692091,0.1,0.14345394196451133,3648.5017679999983,True,False
1071,1400.0,733,692824,0.1,0.13213260421205475,3651.6676245419985,True,False
1072,1400.0,770,693594,0.1,0.16288327821530402,3655.665379957998,True,False
1073,1130.0,1211,694805,0.1,0.1302766939532934,3662.752693874998,True,False
1074,810.0,485,695290,0.1,0.15634008678646127,3665.326114624997,True,False
1075,1070.0,648,695938,0.1,0.1384569164595486,3668.056767457998,True,False
1076,1100.0,770,696708,0.1,0.1544359695513786,3673.5026540830004,True,False
1077,1160.0,660,697368,0.1,0.14588030275296082,3676.175179124999,True,False
1078,860.0,784,698152,0.1,0.132120424539459,3679.9011143749995,True,False
1079,530.0,452,698604,0.1,0.1594419086895949,3682.0975683750003,True,False
1080,1150.0,873,699477,0.1,0.14479182969026883,3686.4698538329976,True,False
1081,1110.0,814,700291,0.1,0.11893309576647916,3690.5408922919996,True,False
1082,2330.0,892,701183,0.1,0.1368326288752358,3695.26960625,True,False
1083,1360.0,690,701873,0.1,0.15161263669243438,3698.430086958,True,False
1084,2090.0,1129,703002,0.1,0.11955018311818229,3706.1025295,True,False
1085,1320.0,967,703969,0.1,0.13859843670521393,3709.961745124998,True,False
1086,1600.0,1135,705104,0.1,0.13043784804012573,3714.550921708,True,False
1087,1090.0,668,705772,0.1,0.14541683696254998,3718.5709294169974,True,False
1088,850.0,687,706459,0.1,0.14648343254512514,3721.365149999998,True,False
1089,1400.0,832,707291,0.1,0.15094552179261184,3725.1498292920005,True,False
1090,1060.0,726,708017,0.1,0.13130741671833035,3729.193230916997,True,False
1091,1780.0,806,708823,0.1,0.1668932226796945,3732.4630489579977,True,False
1092,520.0,424,709247,0.1,0.1431413165311206,3734.2408220830002,True,False
1093,1410.0,1129,710376,0.1,0.15246303818540732,3739.523936207999,True,False
1094,670.0,640,711016,0.1,0.13674667358864098,3742.5500100419995,True,False
1095,820.0,613,711629,0.1,0.15296364973719215,3745.5343884579997,True,False
1096,950.0,711,712340,0.1,0.11910838217296627,3748.8215508329995,True,False
1097,690.0,546,712886,0.1,0.12076219653382021,3751.5076259579982,True,False
1098,1550.0,894,713780,0.1,0.14593293488724157,3755.85849925,True,False
1099,900.0,679,714459,0.1,0.1312292641105913,3759.2126194999983,True,False
1100,2220.0,1029,715488,0.1,0.15030530496507652,3764.893280417,True,False
1101,1050.0,640,716128,0.1,0.14291628005448728,3768.9368205829996,True,False
1102,260.0,408,716536,0.1,0.09462981621789582,3771.1476935829996,True,False
1103,1010.0,770,717306,0.1,0.12571484742996594,3774.8530737500005,True,False
1104,320.0,482,717788,0.1,0.14589355692021116,3778.3937728329984,True,False
1105,1060.0,699,718487,0.1,0.13561885046034022,3781.2125372499977,True,False
1106,540.0,402,718889,0.1,0.1351037655800286,3783.8163337080005,True,False
1107,1050.0,872,719761,0.1,0.1410290712251439,3787.442374416998,True,False
1108,330.0,478,720239,0.1,0.15071268930655568,3789.9003935830006,True,False
1109,640.0,594,720833,0.1,0.12015277954856021,3793.2326309579985,True,False
1110,580.0,500,721333,0.1,0.12495131942629814,3795.7165337080005,True,False
1111,850.0,669,722002,0.1,0.14863437647278793,3799.5784060000005,True,False
1112,1670.0,751,722753,0.1,0.15178878551864244,3803.190469082998,True,False
1113,1280.0,723,723476,0.1,0.15833699858608496,3806.815240791999,True,False
1114,1330.0,903,724379,0.1,0.12527903362280793,3811.4696728749987,True,False
1115,370.0,355,724734,0.1,0.1298548485455888,3813.182837917,True,False
1116,1090.0,748,725482,0.1,0.11740402396230455,3816.5620458329977,True,False
1117,1450.0,841,726323,0.1,0.14296406810837134,3820.8148738329983,True,False
1118,1330.0,766,727089,0.1,0.13580215647622632,3824.4212331669987,True,False
1119,740.0,559,727648,0.1,0.1331370039976069,3827.082898499997,True,False
1120,1010.0,755,728403,0.1,0.1382594878606974,3830.8222561250004,True,False
1121,1470.0,728,729131,0.1,0.12351926436627304,3834.199263167,True,False
1122,1120.0,696,729827,0.1,0.13574888257459664,3837.386215167,True,False
1123,1030.0,840,730667,0.1,0.1294516266013185,3841.2397056249974,True,False
1124,1490.0,916,731583,0.1,0.149784435790569,3845.4483512080005,True,False
1125,950.0,680,732263,0.1,0.15122907608747482,3848.551793374998,True,False
1126,1130.0,781,733044,0.1,0.13391177252657255,3852.7963056249973,True,False
1127,2480.0,837,733881,0.1,0.14518290477399334,3856.4730594579996,True,False
1128,520.0,466,734347,0.1,0.14901814879528408,3858.4954929999985,True,False
1129,1130.0,867,735214,0.1,0.15438850611139276,3862.390408457999,True,False
1130,1580.0,656,735870,0.1,0.14954772358760238,3865.5438478329997,True,False
1131,230.0,392,736262,0.1,0.12616827715264292,3867.454150292,True,False
1132,850.0,681,736943,0.1,0.147125578332035,3870.6962792079976,True,False
1133,1090.0,733,737676,0.1,0.14194505843941285,3873.9205639579995,True,False
